EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
606461,ELLIS CO.,SARDIS,12/26/2015,1801,Tornado, ,EF3,0,46,8360000,0,TX,CST-6, ,101364,C,139,FWD,0,0,NWS Storm Survey, ,6.73,125,2.29,NNW,2.01,NE,OVILLA,12/26/2015,1810,32.4623,-96.909,32.547,-96.852,"This tornado produced a long and narrow damage path from just northeast of the Mid-Way Regional airport near Midlothian to the Ellis County line. The tornado then continued into Dallas County.  Sixty-seven single family homes were affected, with 23 of these being completely destroyed. The strongest portion of the tornado occurred near the Ellis / Dallas County line, with EF3 damage observed in both counties.","A potent storm system brought deadly tornadoes and severe weather to North Texas on the 26th followed by waves of heavy rainfall that resulted in significant flooding across parts of North and Central Texas.  Twelve tornadoes were confirmed on the afternoon and evening of the 26th, killing 13 and injuring over 300. The strongest tornado was an EF-4 that struck the Garland and Rowlett areas of Dallas and Rockwall County and where most of the fatalities occurred. Then the waves of heavy rain persisted through the night of the 27th until the upper level low moved past the region. The heaviest rainfall and thus most significant flooding was along and east of Interstate 35 where an average of 3-6+ of rain fell.",11
606463,DALLAS CO.,DE SOTO CARROLL ARPT,12/26/2015,1810,Tornado, ,EF3,0,0,1370000,0,TX,CST-6, ,101364,C,113,FWD,0,0,NWS Storm Survey, ,1.79,125,1.07,E,1,SE,DESOTO,12/26/2015,1813,32.547,-96.852,32.5699,-96.8376,"The Midlothian / Ovilla / Glenn Heights tornado began near Midlothian, before ending on the city border of DeSoto and Glenn Heights. In Dallas County, the tornado damaged approximately 35 homes, along with an additional 10 mobile homes. The strongest portion of the tornado occurred near the Ellis / Dallas County line, with EF3 damage observed in both counties.","A potent storm system brought deadly tornadoes and severe weather to North Texas on the 26th followed by waves of heavy rainfall that resulted in significant flooding across parts of North and Central Texas.  Twelve tornadoes were confirmed on the afternoon and evening of the 26th, killing 13 and injuring over 300. The strongest tornado was an EF-4 that struck the Garland and Rowlett areas of Dallas and Rockwall County and where most of the fatalities occurred. Then the waves of heavy rain persisted through the night of the 27th until the upper level low moved past the region. The heaviest rainfall and thus most significant flooding was along and east of Interstate 35 where an average of 3-6+ of rain fell.",12
606471,DALLAS CO.,NEW HOPE,12/26/2015,1846,Tornado, ,EF4,10,468,26000000,0,TX,CST-6, ,101364,C,113,FWD,0,0,NWS Storm Survey, ,9.21,550,1.77,SSE,3.19,ENE,ROWLETT,12/26/2015,1859,32.796,-96.5894,32.915,-96.518,"The Garland and Rowlett tornado began in Sunnyvale, where several mobile homes were destroyed along a wide and long path.  The full tornado length was a little over 13 miles, with nearly ten miles within Dallas County. Nine people lost their lives in vehicles as the tornado crossed Interstate 30 at the President George Bush Turnpike. Another male died after sustaining injuries in a collapsed home in Rowlett. Eight of the 10 died that night, but one died on January 8th from his injuries, and another passed away on January 18th.  The tornado affected nearly 600 homes in Dallas County, destroying nearly 400 of these homes. Twenty-two businesses were affected by this tornado, with one business being completely destroyed.","A potent storm system brought deadly tornadoes and severe weather to North Texas on the 26th followed by waves of heavy rainfall that resulted in significant flooding across parts of North and Central Texas.  Twelve tornadoes were confirmed on the afternoon and evening of the 26th, killing 13 and injuring over 300. The strongest tornado was an EF-4 that struck the Garland and Rowlett areas of Dallas and Rockwall County and where most of the fatalities occurred. Then the waves of heavy rain persisted through the night of the 27th until the upper level low moved past the region. The heaviest rainfall and thus most significant flooding was along and east of Interstate 35 where an average of 3-6+ of rain fell.",13
620077,ESCAMBIA CO.,MC DAVID,02/15/2016,1532,Tornado, ,EF3,0,3,5000000,0,FL,CST-6, ,103720,C,33,MOB,0,0,NWS Storm Survey, ,12.57,300,3.62,W,2.74,ENE,SOUTH FLOMATON,02/15/2016,1550,30.8707,-87.381,30.9968,-87.2281,"This tornado developed from an isolated supercell thunderstorm. The tornado first touched down southwest of Lambert-Ridge Road southeast of McDavid. The tornado gradually increased in strength and width as it continued northeast toward Century. The first EF-2 intensity damage noted was on Holland Drive where a workshop was completely destroyed. The tornado reached its peak intensity (widespread EF-2 damage with isolated EF-3 damage) as it moved into Century. Numerous homes were damaged or destroyed. A couple of homes experienced complete loss of the roof with only the walls of small interior rooms remaining. Extensive tree damage was noted with numerous softwood and hardwood trees either uprooted or snapped. Numerous power poles were also snapped. The tornado continued to track northeast out of Century and moved across the Florida Alabama state line into Escambia County Alabama.","Severe thunderstorms developed across the Florida Panhandle during the afternoon and evening of February 15th as a strong upper level disturbance moved from the southern Plains to the Tennessee Valley. The severe storms developed along and ahead of the trailing cold front, producing both tornadoes and straight line wind damage.",14
617674,ASSUMPTION PAR.,WESTFIELD,02/23/2016,1521,Tornado, ,EF3,0,0,0,0,LA,CST-6, ,102626,C,7,LIX,0,0,NWS Storm Survey, ,7.78,350,0.71,N,1.19,ESE,BRULIE MAURIN,02/23/2016,1531,29.9903,-91.0794,30.0408,-90.9632,"A strong tornado touched down just southwest of Paincourtville and moved northeast. Near the junction of LA Hwy 1, LA Hwy 308, and LA Hwy 70, there was considerable damage to residential and commercial buildings consistent with an EF-2 to a two story apartment building, hardware store, and commercial business. The tornado reached maximum strength as it moved along LA 1/LA 308, causing major damage to an area of small frame houses and mobile homes. In this area, the 2nd floor of a well-constructed brick home was nearly removed. This damage was consistent with wind speeds near 140 mph, or EF-3. The tornado continued moving to the northeast and crossed into St. James Parish.","A strong cold front moved through the lower Mississippi Valley. Ahead of the front, widespread severe weather moved through Southeast Louisiana and Southern Mississippi during the morning and afternoon hours of February 23rd. A total of 13 tornadoes occurred in Southeast Louisiana and Southern Mississippi, 3 of which were classified as strong.",15
621845,ESCAMBIA CO.,FERRY PASS,02/23/2016,2010,Tornado, ,EF3,0,3,22000000,0,FL,CST-6, ,103945,C,33,MOB,0,0,NWS Storm Survey, ,2.99,300,1.09,SE,1.24,SE,ESCAMBIA,02/23/2016,2015,30.4907,-87.2052,30.5171,-87.1655,"The tornado first touched down southwest of Creighton Road and quickly strengthened as it moved northeast. The first area of EF-2 damage was noted on Lansing Drive where significant roof damage was observed to a couple of homes along with snapped power poles and extensive tree damage. The tornado crossed over Interstate 10 just west of 9th Avenue. EF-1 damage was noted primarily to hardwood trees in the area of Interstate 10 and 9th Avenue. Intensification was noted as it moved further east of 9th Avenue and east of Northpointe Boulevard. The roof was blown off of two homes, one on La Borde Lane and one on Gladstone Drive. Additional EF-2 damage to homes was observed further to the northeast on Tradewinds Drive. Two vehicles were overturned in this location. It was at this point that further intensification began. The tornado reached peak intensity as it moved over the Mooring Apartments on Old Spanish Trail and the General Electric plant. EF-3 damage was observed at two of the apartment buildings with major damage to the second story. EF-3 damage occurred at the GE plant where a warehouse was destroyed. Additional EF-3 damage was noted at the Grand Baroque townhomes on Scenic Highway where two unities were destroyed. The tornado then moved into Escambia Bay and produced additional damage once it moved into Santa Rosa County.","A unusually strong storm system produced a highly favorable setup for severe thunderstorms and tornadoes. The highest impact across the Florida Panhandle was from a strong tornado that impacted the Pensacola metro. Some flooding was also experienced.",16
619440,APPOMATTOX CO.,SPRING MILLS,02/24/2016,1528,Tornado, ,EF3,1,7,11200000,0,VA,EST-5, ,103628,C,11,RNK,0,0,NWS Storm Survey, ,16.89,400,3.98,E,5.19,NNE,HIXBURG,02/24/2016,1544,37.2318,-78.8576,37.403,-78.648,"A tornado touched down just outside Appomattox county in Campbell county, then traveled 16 miles northeast across Appomattox county. At its peak, this tornado reached EF-3 intensity, which was the first EF-3 tornado or stronger in the month of February in the NWS Blacksburg forecast area. For Appomattox County, this was only the third tornado on record since 1950, and the only tornado rated EF-3 or higher.||The tornado passed just southeast of the town of Appomattox, impacting the community of Evergreen before lifting near Holiday Lake State Park. The fatality and all the injuries occurred in Evergreen, when the tornado was at its greatest intensity.||Thirty structures were completely destroyed and 160 others were damaged, mostly in the Evergreen area. There were also 7 injuries and 1 fatality from this tornado. Numerous trees were snapped and uprooted.","A strong surface low was located over Western TN in the morning. A wedge was in place over the region and expected to be eroded by a strong low level jet. Bulk shear of 60 knots and storm-relative Helicity in the 400-600 m**2/s**2 range provided the dynamics for this severe event. With this shear in place, thunderstorms developed mainly east of the Blue Ridge, but some were also seen in the New and Roanoke River Valleys. Reports of thunderstorm wind damage and large hail came in from multiple counties across Virginia  and North Carolina. Also, two tornados (including a historic EF-3 in Appomattox County) occurred. This was the first EF-3 tornado in the month of February ever recorded in the NWS Blacksburg forecast area.",17
621868,ESSEX CO.,HOWERTONS,02/24/2016,1837,Tornado, ,EF3,0,25,4500000,750000,VA,EST-5, ,103902,C,57,AKQ,0,0,NWS Storm Survey, ,10.7,500,3.72,W,2.25,N,TAPPAHANNOCK,02/24/2016,1847,37.8285,-76.9681,37.9625,-76.8699,"Tornado tracked from King and Queen county into Essex county as an intensifying, high end EF1 severely damaging several homes along Dunbrook Road. The tornado continued to intensify crossing Perkins Road as an EF2 before hitting Kino Road as an EF3 tornado. Along Kino Road, all the homes in the path including three modular homes, two double wide mobile homes and one single wide mobile home were completely destroyed with most of the debris carried away. Tree damage was severe and winds were estimated at 140 to 150 mph based on damage. Everyone impacted by the tornado along Kino Road suffered injuries, some life threatening. After leaving the Kino Road area, the tornado crossed Scotts Mill Road just west of Tappahannock as a high end EF2 tornado causing severe tree damage, severely damaging numerous homes and causing the collapse of several garages and outbuildings. The tornado passed just west of downtown Tappahannock, crossing Highway 17 as an EF1 tornado and severely damaging homes on Tuckaway Lane and Highway 17. The tornado then crossed the Rappahannock River and into Richmond county.","Scattered severe thunderstorms in advance of a cold front produced damaging winds, large hail, and six tornadoes across portions of central and eastern Virginia.",18
633058,GARVIN CO.,HENNEPIN,05/09/2016,1506,Tornado, ,EF4,1,0,1000000,0,OK,CST-6, ,104767,C,49,OUN,0,0,NWS Storm Survey, ,8.9,400,3.41,N,4.53,SW,WYNNEWOOD,05/09/2016,1527,34.559,-97.357,34.589,-97.21,"A tornado developed 1.25 miles south of the community of Katie, OK, or about 3.4 miles north of Hennepin. The tornado was observed to be very dynamic as it moved east-northeast and east. Initially damage was confined to trees until the tornado crossed county road 1690 where a home was destroyed where only interior walls remained standing. To the east of this house, two mobile homes were damaged on the southern periphery of the tornado path. The tornado moved east-northeast damaging another mobile home, then east removing the roof from a home on Indian Meridian Road.||The tornado varied in movement between northeast and southeast as it approached and crossed county road 1680. A home was destroyed near county road 1680 and Indian Meridian Road where an EF4 rating was applied (DI 2, DOD 9). Further east, a fatality occurred when the tornado destroyed a modular home. After destroying another home, the tornado moved northeast and dissipated near Interstate 35.","With the help of an upper low, storms fired along the dryline in central Oklahoma on the 9th, with some of them becoming severe.",19
633084,MURRAY CO.,JOY,05/09/2016,1534,Tornado, ,EF3,0,0,4000000,0,OK,CST-6, ,104767,C,99,OUN,0,0,NWS Storm Survey, ,15.1,1500,1.76,S,2.66,NNW,HICKORY,05/09/2016,1613,34.565,-97.146,34.593,-96.884,"After the Katie tornado dissipated, the storm produced another tornado that developed just west of US-77 between Wynnewood and Davis. Some tree damage was noted between the Washita River and US-77. The tornado moved about three miles through open land before damaging or destroying numerous houses and other structures along and near Palmer Road and Buel Green Road to the northwest and north of Sulphur. Through this time, the tornado grew to nearly one mile in width. Numerous houses from Meadow road to just east of US-177 received EF3 damage. Near Meadow Road and Burnside Road, cars parked near a destroyed barn were displaced about 280 yards to the east. Preliminary analysis of winds from the Doppler on Wheels mobile research radar provided by the Center for Severe Weather Research indicated approximately 218 mph (+/-) at 17 meters AGL near US-177 N of Buel Green Road, however there were no structures in the immediate vicinity of this wind maximum to give a corresponding damage rating.||The tornado moved east-northeast after crossing US-177 with the path width gradually diminishing. The tornado moved along the Murray-Pontotoc County line affecting both counties for the last three miles before dissipating about 2 miles south-southwest of Roff. The center line of the tornado did move into Pontotoc County approximately three miles southwest of Roff.","With the help of an upper low, storms fired along the dryline in central Oklahoma on the 9th, with some of them becoming severe.",20
633089,JOHNSTON CO.,CONNERVILLE,05/09/2016,1618,Tornado, ,EF3,1,0,250000,0,OK,CST-6, ,104767,C,69,OUN,0,0,NWS Storm Survey, ,8.6,700,4.1,S,0.46,E,BROMIDE,05/09/2016,1633,34.391,-96.638,34.419,-96.492,"The tornado formed near US-377/OK-99 in northern Johnston County about 4 miles south of Connerville. The tornado damage trees and power poles, and caused roof damage to a home as it crossed Tower Road. Passing Deadman Spring Road, the tornado destroyed a modular home where the fatality occurred. A truck parked at this house was carried 250 yards to the east. The tornado continued moving east-northeast with more tree damage, and light damage to a couple of houses at the edge of the tornado path. Fortunately as the tornado had weakened as it approached the town of Bromide with only light tree damage observed there. ||From about 1.25 miles west of Bromide to where it dissipated just east of Bromide, the tornado moved down the Johnston-Coal county line affecting both counties. The center line of the tornado moved into Coal County in Bromide.","With the help of an upper low, storms fired along the dryline in central Oklahoma on the 9th, with some of them becoming severe.",21
638856,CHOCTAW CO.,BOSWELL AMMONS ARPT,05/09/2016,1727,Tornado, ,EF3,0,2,3000000,0,OK,CST-6, ,105517,C,23,TSA,0,0,NWS Storm Survey, ,10.4,3100,1.51,NW,2.12,SE,UNGER,05/09/2016,1742,33.9861,-95.9379,34.0049,-95.7588,"This is the second segment of a two segment tornado that began at 624 pm CDT in Bryan County, Oklahoma. The tornado strengthened and widened rapidly after developing southeast of Bennington.  It was about 2500 yards wide and was producing EF-2 damage to trees by the time it reached the Choctaw County border at around 627 pm CDT. ||In Choctaw County, the tornado continued to widen as it moved northeast, producing a damage path of about 1.8 miles across, to the southwest of Boswell. The tornado made a turn to the east at the N4000 Road and maintained an eastward movement until dissipating before reaching the N4090 Road. The tornado destroyed at least three mobile homes. Two injuries occurred in one of the mobile homes, one of which was a critical injury. Numerous homes were damaged by this tornado, with the worst damage including major loss of the roof structure and collapse of a few exterior walls. Numerous outbuildings were also destroyed. A metal, high-voltage transmission tower/truss was destroyed, and numerous power poles were snapped. Many trees were snapped or uprooted in the path. Trees in several areas were reduced to shortened trunks with short stumps where large limbs previously existed. Based on this damage, maximum estimated wind in this segment of the tornado was 140 to 150 mph.","Severe thunderstorms developed along and ahead of a dry line across central Oklahoma during the afternoon of May 9th. The storms moved across eastern Oklahoma during the evening hours. Prior to the storms moving into the area, the atmosphere ahead of the dry line in eastern Oklahoma had become very unstable. This instability, combined with very strong wind shear associated with a strong trough of low pressure that moved into the Southern Plains from the Southern Rockies, resulted in the development of supercell thunderstorms. One of these supercells produced multiple tornadoes as it tracked along and near an outflow boundary from morning thunderstorms, which had settled across southeastern Oklahoma by the afternoon. One of the tornadoes was long-lived and damaging. In addition to the tornadoes in southeastern Oklahoma, the severe thunderstorms produced hail up to golfball size and damaging wind gusts across other portions of eastern Oklahoma.",22
