EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
609389,MANATEE CO.,OAK KNOLL,01/17/2016,335,Tornado, ,EF2,2,4,150000,0,FL,EST-5, ,101881,C,81,TBW,0,0,NWS Storm Survey, ,9.2,300,5,NE,4,N,DUETTE,01/17/2016,348,27.538,-82.219,27.642,-82.126,"The NWS Storm Survey found a single-wide mobile home destroyed and rolled over. Seven people were inside the home, two adults were killed with four injured. The tornado also destroyed a 2000 square foot barn. The damage was in a very rural, isolated area and the Manatee County Sheriffs surveyed the storm track by helicopter and found numerous trees down along the path.","A strong and deepening area of low pressure across the northern Gulf pushed a strong line of thunderstorms across the Florida peninsula. Numerous supercell thunderstorms were observed and a few produced strong tornadoes along and near the coast.",11
609610,MARTIN CO.,GOMEZ,01/17/2016,713,Tornado, ,EF1,0,0,100000,0,FL,EST-5, ,101918,C,85,MLB,0,0,NWS Storm Survey, ,0.8,75,1,N,1,NNE,GOMEZ,01/17/2016,715,27.0873,-80.1497,27.0963,-80.1416,"A NWS storm survey team determined an EF-1 tornado touched down in Hobe Sound, just east of U.S. Highway 1, in a wooded area between SE Courtney Terrace and SE Highpoint Way. Numerous uprooted trees (convergent pattern) indicated peak winds near 90 mph. The tornado then moved east-northeast and weakened to EF-0 strength, affecting a three block area before lifting near the intercoastal waterway between SE Marina Bay Drive and SE Palm Street. Eight homes sustained minor damage due to falling trees and debris penetration of windows. Four vehicles were also damaged from falling trees and flying debris. DI28 DOD3 EXP.","A low pressure system pushed a rapidly-moving squall line across east-central Florida during the morning. A thunderstorm within the line acquired rotation as moved from interior Martin County toward the coast and resulted in a brief tornado in the town of Hobe Sound.",12
608600,WALTON CO.,CANEY CREEK,01/22/2016,144,Tornado, ,EF0,0,0,0,0,FL,CST-6, ,101772,C,131,TAE,0,0,Official NWS Observations, ,3.03,50,1,NNE,3,SW,GASKIN,01/22/2016,149,30.8969,-86.1972,30.9335,-86.1691,"Trees were blown down and a dual-pol tornadic debris signature was observed on KEVX radar along this track.  No structural damage was reported in this very rural area.  This tornado was rated EF0.","A strong upper level trough and surface cold front moved through the region during the early morning hours of January 22nd.  A squall line developed ahead of the front and produced some wind damage and a couple of brief tornadoes.",13
608601,CALHOUN CO.,BROAD BRANCH,01/22/2016,349,Tornado, ,EF0,0,0,0,0,FL,CST-6, ,101772,C,13,TAE,0,0,Official NWS Observations, ,1.17,50,3,NNW,4,N,BROAD BRANCH,01/22/2016,351,30.3563,-85.3032,30.3698,-85.2913,"Trees were blown down and a dual-pol tornadic debris signature was observed from KEVX radar along this track.  No structural damage was reported in this very rural area.  This tornado was rated EF0.","A strong upper level trough and surface cold front moved through the region during the early morning hours of January 22nd.  A squall line developed ahead of the front and produced some wind damage and a couple of brief tornadoes.",14
611445,BROWARD CO.,(FXE)FT LAUDRDL EXEC,01/27/2016,930,Tornado, ,EF1,0,2,850000,0,FL,EST-5, ,102267,C,11,MFL,0,0,NWS Storm Survey, ,2.29,35,3,NNW,2,WNW,COCONUT CREEK,01/27/2016,936,26.2349,-80.1809,26.2601,-80.1568,"The tornado first touched down near the intersection of NW 2nd Court and NW 43rd Avenue, snapping and uprooting several trees and damaging fences as it traveled to the northeast. Damage was reported across NW 42nd Avenue, Palmetto Drive, and Coconut Creek Boulevard in the path of the tornado. Discontinuous damage to trees and power lines occurred as the tornado then travelled across the Broward College North Campus.  On the north end of campus, several cars in the north parking lot near the Health Sciences Building were tossed into each other. The tornado then crossed Coconut Creek Parkway just to the west of the Florida Turnpike, flipping a community bust on the road. The driver of the bus sustained a minor injury. On the north side of the road, the tornado moved through the Wynmoor Village Condo Complex where the most significant damage was reported. Numerous trees were uprooted across the complex, with a few snapped in half and debarked, along with snapped light poles and damage to fences. Several mid-level condo buildings sustained moderate roof damage where roofing material and portions of concrete block were peeled off and thrown several yards, damaging numerous cars in the parking lot. The tornado then crossed the Florida's Turnpike near the mile marker 67 entrance and exit ramps. Several cars were tossed and damaged along  the Turnpike, including one southbound travelling car that was flipped into the northbound lane, resulting in a minor injury. The tornado then weakened as it moved to the east side of the Turnpike, where large limbs were broken off trees, power lines knocked down, and smaller trees uprooted along Blount Road. Minor roof damage occurred to the North Homeless Assistance Center in this area. A tractor trailer was flipped at the Whole Foods Warehouse along NW 19th street and Blount Road, before the tornado travelled further northeast causing moderate tree damage along NW 25th Avenue. The tornado lifted near Copans Road and NW 25th Street.","Several waves of severe storms developed across South Florida during the two day period of the 27th and 28th. The first wave of storms occurred with a weak warm front that lifted over the region during the morning hours of the 27th, producing a tornado along the east coast. This line persisted for most of the day, leading to minor flooding of roads in some locations. The second wave occurred as a Gulf low lifted northeast over the state and pushed a cold front into the region. Another tornado developed along the east coast, along with additional thunderstorm wind damage. Several days of rainfall also led to additional flooding of homes in Collier county.",15
611448,PALM BEACH CO.,DELRAY BEACH,01/28/2016,1032,Tornado, ,EF0,0,0,0,0,FL,EST-5, ,102267,C,99,MFL,0,0,Law Enforcement, ,7.12,10,2,WSW,2,SSE,HYPOLUXO,01/28/2016,1043,26.4568,-80.1025,26.5453,-80.0434,"The tornado initially touched down near the intersection of SW 3rd Street and SW 27th Avenue, before travelling northeast and causing roof damage to a church at the corner of Homewood Avenue and Atlantic Avenue. The tornado then travelled north-northeast, leading to snapped trees and broken large branches near N Congress Avenue just west of I-95. Additional large downed trees were reported in the Delray Park of Commerce Complex in this area. The tornado then crossed I-95 near Lake Ida and Lake Ida Park, leading to tree and fence damage along the east side of the lake. The tornado then lifted briefly, before touching down again a mile or so northeast near Bethesda Hospital where additional tree and fence damage in the vicinity. The track continued to the north-northeast, crossing US 1 to the north of E Woolbright Road. Large limbs and several small trees were knocked down at several businesses along the US 1 corridor. Additional minor damage was reported in the Sterling Village Condominiums before the tornado briefly became a waterspout as it crossed the Intracoastal Waterway. The track then briefly moved across the barrier island near E Ocean Avenue, before moving offshore near Boynton Inlet.","Several waves of severe storms developed across South Florida during the two day period of the 27th and 28th. The first wave of storms occurred with a weak warm front that lifted over the region during the morning hours of the 27th, producing a tornado along the east coast. This line persisted for most of the day, leading to minor flooding of roads in some locations. The second wave occurred as a Gulf low lifted northeast over the state and pushed a cold front into the region. Another tornado developed along the east coast, along with additional thunderstorm wind damage. Several days of rainfall also led to additional flooding of homes in Collier county.",16
620077,ESCAMBIA CO.,MC DAVID,02/15/2016,1532,Tornado, ,EF3,0,3,5000000,0,FL,CST-6, ,103720,C,33,MOB,0,0,NWS Storm Survey, ,12.57,300,4,W,3,ENE,SOUTH FLOMATON,02/15/2016,1550,30.8707,-87.381,30.9968,-87.2281,"This tornado developed from an isolated supercell thunderstorm. The tornado first touched down southwest of Lambert-Ridge Road southeast of McDavid. The tornado gradually increased in strength and width as it continued northeast toward Century. The first EF-2 intensity damage noted was on Holland Drive where a workshop was completely destroyed. The tornado reached its peak intensity (widespread EF-2 damage with isolated EF-3 damage) as it moved into Century. Numerous homes were damaged or destroyed. A couple of homes experienced complete loss of the roof with only the walls of small interior rooms remaining. Extensive tree damage was noted with numerous softwood and hardwood trees either uprooted or snapped. Numerous power poles were also snapped. The tornado continued to track northeast out of Century and moved across the Florida Alabama state line into Escambia County Alabama.","Severe thunderstorms developed across the Florida Panhandle during the afternoon and evening of February 15th as a strong upper level disturbance moved from the southern Plains to the Tennessee Valley. The severe storms developed along and ahead of the trailing cold front, producing both tornadoes and straight line wind damage.",17
614717,GLADES CO.,MOORE HAVEN,02/16/2016,449,Tornado, ,EF1,0,0,0,0,FL,EST-5, ,102823,C,43,MFL,0,0,Emergency Manager, ,1.77,75,2,WSW,0,S,MOORE HAVEN,02/16/2016,453,26.8173,-81.1064,26.8276,-81.0802,"The tornado initially touched down near the intersection of West Avenue and North Avenue, creating partial roof damage to a home along North Avenue as well as destroying a back porch and piercing side of nearby shed with debris. The tornado then traveled to the northeast, downing powerlines along the northeast side of the intersection of North Avenue and Riverside Drive SW as well as partially destroying a fence and uprooting trees. The tornado then moved northeast across the Caloosahatchee River. Additional roof debris was found in open fields on the east side of the river near River Road and Azalea Avenue. The tornado then tracked across open fields, before crossing Old US 27 and US 27 near Yaun Road. The most signficant damage occurred along the north side of Yaun Road where two mobile homes were destroyed. One mobile home was flipped and totaled, with debris scattered in a nearby field. The second mobile home remained standing, but most of the walls were removed. In addition to the mobile homes, a nearby fence was knocked down along with the destruction of a greenhouse, and dog and chicken pens. The porch roof of another mobile home was also destroyed. The tornado then lifted shortly thereafter just before crossing the railroad tracks near Park Avenue East.","A strong squall line intensified well ahead of a cold front over the eastern Gulf of Mexico during the early morning hours of February 16th. The line produced straight line wind damage near Naples as it moved onshore, along with tornadoes in Glades and Collier counties. Three additional tornadoes developed across the east coast metro in Broward and Miami-Dade counties, as the squall line interacted with the southeasterly flow along the coast. In addition to the tornadoes, straight line wind gusts of 60 to 70 mph were reported across eastern Palm Beach and Broward counties, producing damage in Fort Lauderdale, West Palm Beach, Pembroke Pines, and Miramar. Small hail was also reported in Davie and Sunrise with a tornadic storm.",18
614607,COLLIER CO.,SUNNILAND,02/16/2016,510,Tornado, ,EF0,0,0,0,0,FL,EST-5, ,102823,C,21,MFL,0,0,Law Enforcement, ,4,10,10,ESE,13,E,SUNNILAND,02/16/2016,517,26.22,-81.18,26.24,-81.12,"FHP officer travelling eastbound on I-75 reported a tornado touchdown north of the highway around mile marker 70 at 510 am. The officer lost site of the tornado at mile marker 66 at 517 am as it continued to travel northeast away from the interstate.","A strong squall line intensified well ahead of a cold front over the eastern Gulf of Mexico during the early morning hours of February 16th. The line produced straight line wind damage near Naples as it moved onshore, along with tornadoes in Glades and Collier counties. Three additional tornadoes developed across the east coast metro in Broward and Miami-Dade counties, as the squall line interacted with the southeasterly flow along the coast. In addition to the tornadoes, straight line wind gusts of 60 to 70 mph were reported across eastern Palm Beach and Broward counties, producing damage in Fort Lauderdale, West Palm Beach, Pembroke Pines, and Miramar. Small hail was also reported in Davie and Sunrise with a tornadic storm.",19
615179,BROWARD CO.,MIRAMAR,02/16/2016,705,Tornado, ,EF0,0,0,0,0,FL,EST-5, ,102823,C,11,MFL,0,0,Public, ,6.72,50,6,NNE,2,NW,DAVIE,02/16/2016,718,26.0747,-80.3628,26.0905,-80.256,"The tornado touched down just to the south of the intersection of South Post and Weston Roads at 705 am, knocking over a large tree and spreading significant tree limb debris into nearby car dealerships on the east side of the roadway. The tornado then crossed I-75 just south of SW 36th Street, knocking over trees in the field on the east side of the highway. Additional trees were uprooted and snapped as the track continued northeast near the intersection of SW 37th Street and SW 150th Avenue. More tree damaged occurred further east in the Davie/Fort Lauderdale KOA near the intersection of SW 37th Court and Boyscout Road. A row of power lines was knocked down along 130th Avenue just to the north of SW 36th Court, before the tornado crossed Flamingo Road, tearing a large limb off of a massive tree in Flamingo Gardens. Continuing further northeast, the tornado downed additional trees and power lines down along Canyon Maple Boulevard with shingle damage to roofs to home in the vicinity. Several large trees were then downed along West Lake Villa Circle before the tornado crossed Nob Hill Road. Additional trees were uprooted near Tree Tops and Westridge Parks on the east side of the roadway. Eyewitness reports in the vicinity also report airborne debris. The damage path ended around 718 AM with several large trees snapped and soffit damage to homes in the Escape At Arrowhead neighborhood along SW 24th Court and SW 81st Avenue.","A strong squall line intensified well ahead of a cold front over the eastern Gulf of Mexico during the early morning hours of February 16th. The line produced straight line wind damage near Naples as it moved onshore, along with tornadoes in Glades and Collier counties. Three additional tornadoes developed across the east coast metro in Broward and Miami-Dade counties, as the squall line interacted with the southeasterly flow along the coast. In addition to the tornadoes, straight line wind gusts of 60 to 70 mph were reported across eastern Palm Beach and Broward counties, producing damage in Fort Lauderdale, West Palm Beach, Pembroke Pines, and Miramar. Small hail was also reported in Davie and Sunrise with a tornadic storm.",20
614754,BROWARD CO.,COCONUT CREEK,02/16/2016,710,Tornado, ,EF1,0,0,160000,0,FL,EST-5, ,102823,C,11,MFL,0,0,NWS Storm Survey, ,3.47,50,1,SSW,1,NE,POMPANO BEACH AIRPAR,02/16/2016,716,26.242,-80.1349,26.2663,-80.0859,"The tornado touched down near the Mitchell Moore Aquatic Center just east of I-95 and north of NW 10th Street, then continued northeast to NW 14th street just west of North Dixie Highway where the strongest damage was observed, with severe roof damage to a home. The tornado then tracked northeast, crossing North Dixie Highway and damaging several horse stables on the east side of the road on the west side of the Pompano Beach Airpark. One horse in the stables sustained injuries. The tornado then moved across the western and northern portions of the airpark into the Pompano Beach Golf Course and the Citi Center, doing damage to trees across the property. The tornado crossed Federal Highway/US 1 near Copans Road, leading to additional damage in the Lighthouse Point area with many uprooted and broken trees, downed power lines, and minor roof damage. The track ended at NE 28th Avenue and NE 28th street less than a half mile from the beach.","A strong squall line intensified well ahead of a cold front over the eastern Gulf of Mexico during the early morning hours of February 16th. The line produced straight line wind damage near Naples as it moved onshore, along with tornadoes in Glades and Collier counties. Three additional tornadoes developed across the east coast metro in Broward and Miami-Dade counties, as the squall line interacted with the southeasterly flow along the coast. In addition to the tornadoes, straight line wind gusts of 60 to 70 mph were reported across eastern Palm Beach and Broward counties, producing damage in Fort Lauderdale, West Palm Beach, Pembroke Pines, and Miramar. Small hail was also reported in Davie and Sunrise with a tornadic storm.",21
615183,BROWARD CO.,PORT EVERGLADES,02/16/2016,734,Tornado, ,EF0,0,0,0,0,FL,EST-5, ,102823,C,11,MFL,0,0,Emergency Manager, ,1.87,50,1,N,2,E,PORT EVERGLADES,02/16/2016,738,26.11,-80.13,26.0958,-80.1044,"Numerous trees and powerlines down in Port Everglades area, including a 20 inch diameter pine tree snapped at its top. A catamaran capsized on Lake Sylvia with the owner trapped inside who was later rescued by Fire Rescue. An additional boat also capsized in the Port Everglades area. Dozens of beach chairs along Fort Lauderdale Beach were also tossed around and into the Atlantic.","A strong squall line intensified well ahead of a cold front over the eastern Gulf of Mexico during the early morning hours of February 16th. The line produced straight line wind damage near Naples as it moved onshore, along with tornadoes in Glades and Collier counties. Three additional tornadoes developed across the east coast metro in Broward and Miami-Dade counties, as the squall line interacted with the southeasterly flow along the coast. In addition to the tornadoes, straight line wind gusts of 60 to 70 mph were reported across eastern Palm Beach and Broward counties, producing damage in Fort Lauderdale, West Palm Beach, Pembroke Pines, and Miramar. Small hail was also reported in Davie and Sunrise with a tornadic storm.",22
615181,MIAMI-DADE CO.,BISCAYNE GARDENS,02/16/2016,751,Tornado, ,EF1,0,0,0,0,FL,EST-5, ,102823,C,86,MFL,0,0,NWS Storm Survey, ,3.78,150,2,NNW,2,W,GOLDEN BEACH,02/16/2016,759,25.9553,-80.2159,25.9519,-80.1551,"The tornado intially touched down along NW 197th Terrace and between NW 7th Court and NW 9th Avenue, doing damage to a metal awning and siding on a home. Several trees and large branches were blown down and broken to the east along NW 198th Street and NW 7th Court. The damage path continued to the east-southeast, with numerous downed trees and large limbs broken in the neighborhoods between NW 193rd Street and 197th Street to the north and south and NE 7th Street and NW 2nd Avenue to the east and west. The most significant damage in this area was a twisted carport on a house along NW 8th Court near NW 196th Street, where the corner of the roof was also lifted. Along NW 2nd Avenue, the siding was torn off of a fast food restaurant and blown to the east. The damage path continued to the east where additional trees and branches were snapped along NW 193rd Terrace and NW 193rd Street between NW 1st Place and NE 2nd Avenue. The damage path then briefly widened along Sierra Drive between Ives Dairy Road and NW 191st Street with sporadic EF1 damage ranging from snapped large trees to damage to the west facing shingles on an older masonary apartment building. Additional EF1 tree damage then occured along NE 195th and NE 196th Streets. The tornado then crossed I-95 where a semi-truck was blown off the road. The most significant damage occured along NE 191st Street and NE 14th Avenue where several power poles where tilted to the side, coconut palm trees uprooted, and the roofs of two apartment buildings where damaged. The damage path was then sporadic until the tornado crossed NE 18th Avenue, uprooting and snapping additional trees between NE 19th Place and NE 23rd Avenue and NE 191st Drive. The damage path ended along NE 191st Street before reaching the nearby canal, where one home sufferred roof damage, an electrical pole was bent, and tennis court fence blown down.","A strong squall line intensified well ahead of a cold front over the eastern Gulf of Mexico during the early morning hours of February 16th. The line produced straight line wind damage near Naples as it moved onshore, along with tornadoes in Glades and Collier counties. Three additional tornadoes developed across the east coast metro in Broward and Miami-Dade counties, as the squall line interacted with the southeasterly flow along the coast. In addition to the tornadoes, straight line wind gusts of 60 to 70 mph were reported across eastern Palm Beach and Broward counties, producing damage in Fort Lauderdale, West Palm Beach, Pembroke Pines, and Miramar. Small hail was also reported in Davie and Sunrise with a tornadic storm.",23
621845,ESCAMBIA CO.,FERRY PASS,02/23/2016,2010,Tornado, ,EF3,0,3,22000000,0,FL,CST-6, ,103945,C,33,MOB,0,0,NWS Storm Survey, ,2.99,300,1,SE,1,SE,ESCAMBIA,02/23/2016,2015,30.4907,-87.2052,30.5171,-87.1655,"The tornado first touched down southwest of Creighton Road and quickly strengthened as it moved northeast. The first area of EF-2 damage was noted on Lansing Drive where significant roof damage was observed to a couple of homes along with snapped power poles and extensive tree damage. The tornado crossed over Interstate 10 just west of 9th Avenue. EF-1 damage was noted primarily to hardwood trees in the area of Interstate 10 and 9th Avenue. Intensification was noted as it moved further east of 9th Avenue and east of Northpointe Boulevard. The roof was blown off of two homes, one on La Borde Lane and one on Gladstone Drive. Additional EF-2 damage to homes was observed further to the northeast on Tradewinds Drive. Two vehicles were overturned in this location. It was at this point that further intensification began. The tornado reached peak intensity as it moved over the Mooring Apartments on Old Spanish Trail and the General Electric plant. EF-3 damage was observed at two of the apartment buildings with major damage to the second story. EF-3 damage occurred at the GE plant where a warehouse was destroyed. Additional EF-3 damage was noted at the Grand Baroque townhomes on Scenic Highway where two unities were destroyed. The tornado then moved into Escambia Bay and produced additional damage once it moved into Santa Rosa County.","A unusually strong storm system produced a highly favorable setup for severe thunderstorms and tornadoes. The highest impact across the Florida Panhandle was from a strong tornado that impacted the Pensacola metro. Some flooding was also experienced.",24
621846,SANTA ROSA CO.,MULAT,02/23/2016,2017,Tornado, ,EF1,0,0,75000,0,FL,CST-6, ,103945,C,113,MOB,0,0,NWS Storm Survey, ,2.68,100,1,SSW,2,ENE,MULAT,02/23/2016,2021,30.5333,-87.1318,30.5563,-87.0956,"The tornado from Escambia County Florida moved into Santa Rosa County after moving across Escambia Bay. Some of the debris from the GE plant in Escambia County was found on the western shoreline of Santa Rosa County. EF-1 damage to trees and homes was observed near San Juan Street at Sealark Lane. The tornado continue northeast, producing additional EF-1 damage primarily to trees with some minor damage noted to other homes. The tornado finally lifted near Shetland Circle just west of Avalon Boulevard.","A unusually strong storm system produced a highly favorable setup for severe thunderstorms and tornadoes. The highest impact across the Florida Panhandle was from a strong tornado that impacted the Pensacola metro. Some flooding was also experienced.",25
